Species	Status	Real age	Age	time stored	3856	3400	3276	2923	2854	1901	1746	1636	1539	1457	1307	1154	1076	1027	880	526	401
AR	BF	7	AR	7	6	0.00407	0.03588	0.04978	0.13111	0.09709	0.0061	0.08503	0.10549	0.10154	0.10028	0.08226	0.11839	0.11488	0.11639	0.06209	0.15521	0.14434
AR	BF	7	AR	7	6	0.00471	0.14533	0.20213	0.18079	0.12902	0.0095	0.05741	0.33719	0.32035	0.18483	0.16797	0.16525	0.24789	0.24695	0.12265	0.44128	0.41949
AR	BF	7	AR	7	6	0.00671	0.06511	0.08741	0.19121	0.14135	0.00872	0.10386	0.13802	0.12773	0.1288	0.11319	0.1621	0.19891	0.2302	0.09781	0.24536	0.23236
AR	BF	7	AR	7	6	0.00785	0.11795	0.15458	0.19019	0.14515	0.01231	0.08012	0.17081	0.15135	0.15353	0.14128	0.17564	0.26307	0.30423	0.12293	0.31198	0.29
AR	BF	7	AR	7	6	0.00714	0.08667	0.11925	0.1935	0.14245	0.00871	0.09434	0.17072	0.15592	0.15025	0.13302	0.17411	0.23931	0.2778	0.10915	0.31162	0.29219
AR	BF	7	AR	7	6	0.00463	0.09199	0.12247	0.16197	0.11941	0.0081	0.07439	0.16503	0.14745	0.12537	0.1114	0.15413	0.22133	0.26556	0.10238	0.27644	0.25644
AR	BF	7	AR	7	6	0.00662	0.1248	0.16608	0.194	0.1395	0.01002	0.08529	0.2373	0.20762	0.1616	0.1406	0.19896	0.25559	0.31396	0.11607	0.3644	0.34296
AR	BF	7	AR	7	6	0.00639	0.14539	0.19959	0.18599	0.13703	0.0108	0.06588	0.27919	0.24817	0.17582	0.16098	0.2018	0.31131	0.39752	0.14025	0.44493	0.40517
AR	BF	7	AR	7	6	0.00309	0.04071	0.0544	0.1787	0.13057	0.00707	0.12947	0.07714	0.07058	0.09675	0.0771	0.14224	0.13577	0.14191	0.0666	0.13011	0.12678
AR	BF	7	AR	7	12	0.00614	0.04679	0.06959	0.17981	0.13205	0.00916	0.10877	0.16633	0.15626	0.14091	0.11669	0.16304	0.17635	0.17894	0.09156	0.23081	0.20172
AR	BF	7	AR	7	12	0.00422	0.02192	0.03231	0.0735	0.05721	0.00879	0.05048	0.08331	0.08166	0.0699	0.06147	0.07744	0.08448	0.08538	0.05012	0.113	0.10317
AR	BF	7	AR	7	12	0.00374	0.0238	0.03481	0.08742	0.06631	0.00618	0.06075	0.08697	0.08436	0.07549	0.06454	0.08824	0.08984	0.0957	0.05204	0.12462	0.11612
AR	BF	7	AR	7	12	0.0094	0.10015	0.14144	0.15411	0.11295	0.01211	0.0631	0.20097	0.18222	0.13114	0.11596	0.14304	0.17562	0.19428	0.08782	0.24024	0.21723
AR	BF	7	AR	7	12	0.0063	0.05087	0.07906	0.18301	0.13311	0.00896	0.11628	0.16985	0.16424	0.13551	0.11232	0.15794	0.15612	0.14896	0.0795	0.21156	0.1885
AR	BF	7	AR	7	12	0.00806	0.06994	0.10172	0.20382	0.14951	0.01012	0.11075	0.19716	0.18426	0.16349	0.13348	0.17577	0.19194	0.186	0.09872	0.26255	0.23141
AR	BF	7	AR	7	12	0.00965	0.05118	0.07391	0.08002	0.06164	0.00999	0.02391	0.1273	0.1257	0.08483	0.07739	0.07411	0.09737	0.09869	0.05529	0.14452	0.1266
AR	BF	7	AR	7	12	0.00653	0.03906	0.05747	0.14074	0.1052	0.0097	0.07862	0.12057	0.11537	0.10592	0.08933	0.11904	0.12806	0.1314	0.07116	0.16448	0.14898
AR	BF	7	AR	7	12	0.00864	0.08309	0.11892	0.19927	0.14621	0.01159	0.10427	0.20674	0.19404	0.1626	0.13697	0.18209	0.20661	0.21254	0.1091	0.27808	0.24537
AR	BF	7	AR	7	12	0.00311	0.02682	0.03746	0.14087	0.10244	0.00753	0.10509	0.09397	0.08857	0.09332	0.07484	0.1299	0.12131	0.12818	0.06401	0.14599	0.14021
AR	BF	7	AR	7	12	0.00774	0.09045	0.13072	0.19925	0.14692	0.01108	0.10045	0.23822	0.22001	0.17175	0.1526	0.19048	0.2499	0.28737	0.12409	0.34455	0.30358
AR	BF	7	AR	7	12	0.0078	0.07831	0.11109	0.17621	0.13112	0.01214	0.08326	0.2041	0.19255	0.15166	0.13536	0.16309	0.21165	0.24345	0.11094	0.2886	0.25627
AR	BF	7	AR	7	12	0.00744	0.07041	0.10248	0.19878	0.14585	0.01068	0.1046	0.20583	0.19411	0.15885	0.13623	0.17399	0.2026	0.20915	0.10207	0.27186	0.24105
AR	BF	7	AR	7	12	0.00495	0.04623	0.06709	0.16571	0.12154	0.00841	0.0933	0.13405	0.13292	0.12125	0.10001	0.13284	0.13945	0.14004	0.07716	0.18062	0.15949
AR	BF	7	AR	7	12	0.00706	0.07225	0.1049	0.18336	0.13249	0.00998	0.10137	0.18326	0.17325	0.13675	0.11619	0.16279	0.17	0.17781	0.08718	0.23911	0.2167
AR	BF	7	AR	7	12	0.01001	0.05951	0.09029	0.12051	0.09138	0.01273	0.05708	0.15988	0.15248	0.10468	0.09501	0.10609	0.13868	0.15096	0.07388	0.19172	0.16856
AR	BF	7	AR	7	12	0.00906	0.07272	0.10246	0.14142	0.10664	0.01265	0.05424	0.17789	0.17156	0.12937	0.11503	0.11948	0.15594	0.16367	0.0864	0.23095	0.20145
AR	BF	7	AR	7	12	0.0065	0.05711	0.08086	0.18583	0.13595	0.00887	0.10755	0.14928	0.14061	0.12976	0.10486	0.14685	0.1481	0.14488	0.08093	0.20866	0.18606
AR	BF	7	AR	7	12	0.00721	0.07969	0.1165	0.19735	0.14362	0.01091	0.10473	0.21301	0.2014	0.15634	0.13225	0.17965	0.22379	0.25148	0.11182	0.30507	0.2621
AR	BF	7	AR	7	12	0.00895	0.07773	0.12339	0.16938	0.12464	0.01268	0.07928	0.25269	0.24397	0.16293	0.14368	0.15972	0.17819	0.17392	0.09474	0.27197	0.2457
AR	BF	7	AR	7	12	0.00699	0.05064	0.07089	0.14174	0.10585	0.00993	0.07832	0.13536	0.12853	0.1125	0.09355	0.1202	0.12716	0.12516	0.07208	0.16941	0.15148
AR	BF	7	AR	7	12	0.00475	0.07172	0.10311	0.15252	0.11583	0.00841	0.08024	0.16839	0.15966	0.12496	0.11319	0.14208	0.18647	0.20983	0.08938	0.23968	0.21205
AR	BF	7	AR	7	12	0.00614	0.07458	0.10532	0.21239	0.15346	0.00952	0.12001	0.20515	0.19128	0.16214	0.13755	0.19541	0.23803	0.27702	0.11725	0.33226	0.288
AR	BF	7	AR	7	12	0.00931	0.0688	0.09827	0.1557	0.11491	0.01327	0.07132	0.18621	0.18294	0.13694	0.12022	0.13306	0.1554	0.15126	0.08651	0.23841	0.21077
AR	BF	7	AR	7	12	0.00572	0.07764	0.11687	0.18852	0.13512	0.0093	0.09985	0.24104	0.22596	0.16393	0.13711	0.17588	0.20262	0.20402	0.10347	0.30257	0.26454
AR	BF	7	AR	7	12	0.00457	0.05676	0.08231	0.18808	0.13685	0.0092	0.10618	0.18586	0.17736	0.14711	0.12281	0.16646	0.19444	0.20371	0.09934	0.26608	0.23303
AR	BF	7	AR	7	12	0.00422	0.04407	0.0623	0.15051	0.11187	0.00661	0.096	0.09911	0.09003	0.08793	0.07483	0.1152	0.13646	0.15519	0.06506	0.15988	0.14056
AR	BF	7	AR	7	12	0.00469	0.03303	0.04693	0.1617	0.1185	0.00811	0.10462	0.09842	0.09426	0.10055	0.08021	0.12299	0.11457	0.11664	0.06504	0.14315	0.13104
AR	BF	7	AR	7	12	0.00641	0.07752	0.11633	0.1947	0.14274	0.00978	0.10196	0.22428	0.21393	0.15928	0.13914	0.17004	0.21154	0.22692	0.10457	0.29769	0.26475
AR	BF	7	AR	7	12	0.00369	0.0324	0.04526	0.11188	0.08184	0.0063	0.06741	0.08792	0.08603	0.07664	0.06469	0.08739	0.0903	0.09289	0.05071	0.11775	0.10342
AR	BF	7	AR	7	12	0.00708	0.06048	0.08731	0.2015	0.14586	0.00981	0.11622	0.17553	0.16634	0.14795	0.12131	0.16594	0.1664	0.16276	0.08743	0.23382	0.21513
AR	BF	7	AR	7	12	0.00585	0.06882	0.10192	0.18423	0.13345	0.01018	0.09817	0.21214	0.20406	0.15177	0.13259	0.16534	0.20041	0.21352	0.1024	0.2798	0.25109
AR	BF	7	AR	7	12	0.00831	0.04983	0.07035	0.10128	0.07623	0.0099	0.04465	0.12764	0.12713	0.09309	0.08381	0.08863	0.10531	0.10472	0.05947	0.16173	0.14945
AR	BF	7	AR	7	12	0.00716	0.04681	0.06719	0.13588	0.1027	0.01159	0.06823	0.14395	0.14014	0.11666	0.10117	0.12015	0.13997	0.14991	0.07957	0.19369	0.17249
AR	BF	7	AR	7	12	0.00616	0.04482	0.06165	0.15147	0.11243	0.00886	0.09095	0.11466	0.10791	0.10419	0.08555	0.12151	0.12366	0.12421	0.06802	0.157	0.14763
AR	BF	7	AR	7	12	0.00669	0.04395	0.0624	0.15181	0.11196	0.01048	0.08412	0.13013	0.12732	0.11301	0.09412	0.12012	0.12641	0.12518	0.07132	0.17133	0.15142
AR	BF	7	AR	7	12	0.00778	0.04728	0.06519	0.17739	0.13055	0.01091	0.10852	0.12685	0.11918	0.11423	0.09344	0.13976	0.14968	0.16056	0.08226	0.19908	0.18481
AR	BF	7	AR	7	12	0.00593	0.04418	0.06273	0.16272	0.11851	0.00765	0.1134	0.11943	0.1115	0.1061	0.08433	0.13673	0.13012	0.12811	0.06924	0.17382	0.15577
AR	BF	7	AR	7	12	0.011	0.07817	0.10802	0.19421	0.14326	0.01513	0.10069	0.18656	0.17098	0.14205	0.12426	0.16428	0.20243	0.23481	0.10567	0.28127	0.25183
AR	BF	7	AR	7	12	0.00523	0.03501	0.04986	0.18823	0.13557	0.00888	0.13415	0.12451	0.12014	0.1199	0.09707	0.15873	0.15161	0.16037	0.08031	0.21275	0.19503
AR	BF	7	AR	7	12	0.00838	0.05428	0.07692	0.13728	0.10142	0.01142	0.07245	0.14018	0.13555	0.10478	0.09085	0.10974	0.12168	0.12593	0.06867	0.17471	0.15867
AR	GR	7	AR	7	5	0.00664	0.08071	0.11964	0.19634	0.14439	0.01036	0.10826	0.21113	0.18824	0.15141	0.13324	0.1858	0.24642	0.29123	0.118	0.3052	0.26052
AR	GR	7	AR	7	5	0.00822	0.07183	0.10556	0.1684	0.12595	0.01288	0.0846	0.20791	0.1918	0.14919	0.13355	0.16374	0.21735	0.25353	0.11122	0.28353	0.24307
AR	GR	7	AR	7	5	0.00749	0.09387	0.12998	0.18845	0.13937	0.01158	0.0995	0.17442	0.15111	0.13726	0.12308	0.18219	0.24391	0.30978	0.1161	0.30848	0.28142
AR	GR	7	AR	7	5	0.00896	0.04256	0.05978	0.07813	0.06293	0.0119	0.03756	0.11062	0.10333	0.08032	0.0773	0.08591	0.12145	0.14528	0.06824	0.1528	0.13738
AR	GR	7	AR	7	5	0.00744	0.03562	0.0512	0.08048	0.06343	0.00993	0.04269	0.127	0.12227	0.09479	0.08767	0.09929	0.12784	0.14232	0.07149	0.17768	0.15857
AR	GR	7	AR	7	5	0.00421	0.02103	0.03029	0.07948	0.06062	0.00585	0.05557	0.07966	0.0768	0.06946	0.05902	0.08163	0.08658	0.09187	0.04821	0.11805	0.10724
AR	GR	7	AR	7	5	0.01036	0.08148	0.11486	0.13206	0.1023	0.01444	0.04552	0.17461	0.16191	0.12239	0.11543	0.12682	0.18688	0.22438	0.09962	0.24499	0.22304
AR	GR	7	AR	7	5	0.00761	0.06735	0.09559	0.10745	0.08393	0.01161	0.0361	0.15392	0.14213	0.10568	0.10092	0.10735	0.17748	0.21203	0.08763	0.21234	0.19383
AR	GR	7	AR	7	5	0.00697	0.08963	0.12301	0.20341	0.15109	0.00987	0.10964	0.1823	0.16517	0.15296	0.13551	0.18773	0.24458	0.28655	0.11469	0.30324	0.2756
AR	GR	7	AR	7	5	0.00638	0.08122	0.11449	0.20304	0.14927	0.00952	0.11366	0.20004	0.17723	0.15575	0.13643	0.19352	0.25447	0.30524	0.12054	0.32181	0.28061
AR	GR	7	AR	7	5	0.00583	0.08161	0.1172	0.20442	0.14919	0.01027	0.10999	0.19723	0.17462	0.14728	0.12778	0.18441	0.25345	0.30456	0.11975	0.3278	0.28544
AR	GR	7	AR	7	5	0.00764	0.08894	0.12618	0.17465	0.13094	0.01194	0.07754	0.21048	0.19394	0.15208	0.13649	0.16906	0.225	0.26161	0.11348	0.29701	0.26248
AR	GR	7	AR	7	5	0.00868	0.08916	0.12738	0.19071	0.14216	0.01193	0.09506	0.2192	0.19888	0.16345	0.14381	0.1843	0.24725	0.29686	0.1227	0.32529	0.28665
AR	GR	7	AR	7	5	0.00608	0.09302	0.12188	0.15235	0.11761	0.01007	0.07243	0.1268	0.10998	0.112	0.10742	0.14629	0.23026	0.29919	0.10555	0.26818	0.24727
AR	GR	7	AR	7	5	0.0066	0.10378	0.14195	0.16655	0.12722	0.01125	0.06913	0.18304	0.16566	0.14297	0.13126	0.1653	0.24604	0.30019	0.1186	0.31305	0.28108
AR	GR	7	AR	7	5	0.00463	0.08446	0.10596	0.08556	0.06939	0.00829	0.02936	0.09131	0.08172	0.0772	0.07617	0.09034	0.14512	0.18199	0.07502	0.16851	0.15811
AR	GR	7	AR	7	5	0.00661	0.13339	0.17902	0.17977	0.13637	0.0109	0.07366	0.19979	0.1745	0.15363	0.13873	0.18299	0.26154	0.31851	0.12373	0.32783	0.29747
AR	GR	7	AR	7	5	0.00644	0.13122	0.17047	0.17077	0.1264	0.01123	0.07225	0.15556	0.12979	0.12216	0.11362	0.16837	0.24969	0.32546	0.1164	0.29745	0.27756
AR	GR	7	AR	7	5	0.00697	0.10938	0.14841	0.1794	0.13284	0.01178	0.07384	0.2091	0.18616	0.15504	0.14204	0.18119	0.2674	0.31831	0.12531	0.33991	0.30909
AR	GR	7	AR	7	5	0.00413	0.06778	0.08588	0.09882	0.07714	0.00671	0.04217	0.10475	0.09151	0.08427	0.08103	0.10398	0.1681	0.20527	0.07883	0.18788	0.17924
AR	GR	7	AR	7	5	0.00408	0.06938	0.09876	0.1413	0.10578	0.00733	0.0756	0.14778	0.13151	0.11548	0.10184	0.14108	0.18634	0.22891	0.08944	0.24329	0.21746
AR	GR	7	AR	7	5	0.00344	0.03663	0.05076	0.05198	0.04156	0.00745	0.02471	0.09036	0.08293	0.06418	0.06105	0.07182	0.09799	0.11952	0.05333	0.13378	0.12528
AR	GR	7	AR	7	5	0.00278	0.05467	0.07494	0.08332	0.06472	0.00538	0.04061	0.11464	0.1053	0.08372	0.07737	0.09747	0.12685	0.15408	0.0665	0.17037	0.15894
AR	GR	7	AR	7	5	0.0026	0.04823	0.07343	0.15362	0.11151	0.00526	0.08956	0.1489	0.13713	0.11507	0.09684	0.13795	0.15414	0.16989	0.07687	0.21991	0.19635
AR	GR	7	AR	7	5	0.00374	0.07134	0.10127	0.14135	0.10539	0.00642	0.0685	0.18065	0.16571	0.13043	0.11636	0.14599	0.19659	0.22916	0.09527	0.27518	0.24901
AR	GR	7	AR	7	5	0.00294	0.06886	0.10525	0.15941	0.11789	0.00679	0.07802	0.20918	0.19496	0.14542	0.12707	0.15953	0.20306	0.22826	0.09714	0.28613	0.25193
AR	GR	7	AR	7	5	0.00285	0.06201	0.09104	0.11845	0.08907	0.00615	0.061	0.14574	0.1318	0.10256	0.09356	0.12073	0.1663	0.20872	0.08337	0.23301	0.21413
AR	GR	7	AR	7	7	0.0084	0.05055	0.07344	0.11272	0.08748	0.01199	0.05728	0.13509	0.12666	0.10415	0.09791	0.11362	0.16444	0.19517	0.09093	0.20696	0.17976
AR	GR	7	AR	7	7	0.0057	0.07285	0.10116	0.18853	0.1393	0.00941	0.1111	0.15878	0.14429	0.13221	0.11527	0.17214	0.22166	0.26892	0.11023	0.27332	0.24305
AR	GR	7	AR	7	7	0.00829	0.08738	0.12297	0.18636	0.1353	0.01179	0.10138	0.2021	0.17771	0.14739	0.12509	0.17958	0.20922	0.24025	0.10541	0.27249	0.25222
AR	GR	7	AR	7	7	0.01306	0.05685	0.08007	0.14032	0.10662	0.01574	0.07261	0.14429	0.13493	0.11408	0.09939	0.12344	0.1454	0.16473	0.08389	0.18797	0.16467
AR	GR	7	AR	7	7	0.01114	0.06638	0.08964	0.12831	0.0974	0.01306	0.06468	0.15565	0.14411	0.1138	0.10266	0.12683	0.15758	0.18422	0.087	0.20914	0.18452
AR	GR	7	AR	7	7	0.00702	0.08356	0.11887	0.14542	0.10848	0.01184	0.06053	0.18805	0.17544	0.12937	0.11401	0.13948	0.17562	0.20451	0.09055	0.23208	0.19844
AR	GR	7	AR	7	7	0.00791	0.05531	0.07527	0.10822	0.08227	0.01257	0.0545	0.12655	0.11497	0.09153	0.08208	0.10651	0.14023	0.16552	0.07962	0.18528	0.16633
AR	GR	7	AR	7	7	0.00754	0.06214	0.08791	0.17766	0.13028	0.01099	0.10577	0.15256	0.13472	0.12097	0.1034	0.15165	0.18311	0.21424	0.09207	0.23261	0.207
AR	GR	7	AR	7	7	0.00671	0.08042	0.10805	0.16763	0.12378	0.01111	0.08861	0.1771	0.16378	0.13548	0.11922	0.16342	0.20733	0.24805	0.10737	0.29064	0.27139
AR	GR	7	AR	7	7	0.01011	0.07758	0.10537	0.13035	0.10047	0.0133	0.05359	0.17561	0.16858	0.13356	0.11918	0.13087	0.16621	0.18919	0.09411	0.23767	0.21846
AR	GR	7	AR	7	7	0.00782	0.10028	0.13868	0.17682	0.12969	0.0127	0.08186	0.23538	0.21825	0.16273	0.1431	0.17647	0.22699	0.26054	0.11882	0.33445	0.3018
AR	GR	7	AR	7	7	0.00706	0.07183	0.10218	0.14139	0.10509	0.01102	0.06171	0.19584	0.18422	0.12727	0.1109	0.12993	0.17661	0.18772	0.09318	0.25322	0.2276
AR	GR	7	AR	7	7	0.00798	0.07787	0.10813	0.15357	0.11372	0.01297	0.07216	0.1947	0.18217	0.13753	0.12303	0.15916	0.19902	0.23892	0.10286	0.27864	0.2567
AR	GR	7	AR	7	7	0.00573	0.05291	0.07084	0.10537	0.07883	0.00957	0.0507	0.12459	0.11654	0.09012	0.07981	0.10283	0.12937	0.15253	0.0689	0.17619	0.16287
AR	SF	7	AR	7	12	0.00491	0.02994	0.04533	0.18654	0.13698	0.00709	0.12768	0.11422	0.10913	0.11851	0.09737	0.159	0.16493	0.17952	0.08398	0.18963	0.18055
AR	SF	7	AR	7	12	0.0062	0.04568	0.07332	0.17639	0.13119	0.00775	0.10348	0.14805	0.14192	0.12383	0.10597	0.14824	0.16578	0.18464	0.09028	0.21758	0.20473
AR	SF	7	AR	7	12	0.0041	0.01582	0.03493	0.16105	0.11858	0.00778	0.10643	0.1346	0.12976	0.11326	0.09494	0.14248	0.14699	0.16233	0.08534	0.2026	0.18629
AR	SF	7	AR	7	12	0.00471	0.06925	0.10132	0.16492	0.125	0.00734	0.09212	0.13649	0.12333	0.11133	0.10068	0.14811	0.1869	0.22801	0.09924	0.24064	0.22886
AR	SF	7	AR	7	12	0.00489	0.05568	0.08685	0.17067	0.12919	0.00821	0.09587	0.14908	0.13805	0.12072	0.10946	0.15084	0.19177	0.232	0.09614	0.24403	0.23071
AR	SF	7	AR	7	12	0.0049	0.05832	0.08681	0.15885	0.12138	0.00789	0.08352	0.1366	0.12916	0.11622	0.10227	0.13597	0.16047	0.18068	0.0932	0.21003	0.1981
AR	SF	7	AR	7	12	0.00352	0.04138	0.06367	0.14138	0.10713	0.00683	0.08491	0.11936	0.11296	0.10099	0.089	0.12941	0.14402	0.16446	0.0827	0.19208	0.18297
AR	SF	7	AR	7	12	0.0027	0.05197	0.0788	0.14838	0.11258	0.00667	0.08856	0.1239	0.11116	0.10547	0.09414	0.14491	0.17764	0.21513	0.0896	0.22095	0.21493
AR	SF	7	AR	7	12	0.00395	0.01952	0.03308	0.13701	0.10334	0.00612	0.0807	0.09748	0.09312	0.09507	0.0843	0.12238	0.13587	0.15451	0.07947	0.18624	0.18291
AR	SF	7	AR	7	12	0.00508	0.03201	0.05119	0.16367	0.12073	0.00839	0.09127	0.13611	0.12835	0.1199	0.10571	0.15083	0.17081	0.19589	0.10029	0.23657	0.22416
AR	SF	7	AR	7	12	0.00493	0.07922	0.10945	0.16387	0.12173	0.00784	0.08372	0.14102	0.12496	0.11547	0.10583	0.16165	0.20147	0.25493	0.10734	0.26921	0.25518
AR	SF	7	AR	7	12	0.00337	0.04412	0.06314	0.19439	0.14117	0.00775	0.12246	0.12601	0.11728	0.12434	0.10586	0.18182	0.17852	0.20768	0.0983	0.22936	0.22582
AR	SF	7	AR	7	12	0.0052	0.063	0.09925	0.17262	0.12784	0.00743	0.0896	0.18689	0.1759	0.14299	0.12607	0.16499	0.19662	0.23203	0.1071	0.27681	0.25683
AR	SF	7	AR	7	12	0.00411	0.07055	0.10599	0.18092	0.13484	0.00774	0.08876	0.18315	0.16963	0.13989	0.12682	0.17011	0.22659	0.28189	0.11343	0.30038	0.28181
AR	SF	7	AR	7	12	0.00384	0.01916	0.03354	0.17361	0.12827	0.01009	0.12159	0.1083	0.10607	0.11522	0.09444	0.15041	0.1307	0.13508	0.07991	0.16715	0.16807
AR	SF	7	AR	7	12	0.00545	0.05019	0.07804	0.17173	0.12974	0.0094	0.08697	0.15346	0.14566	0.12993	0.11334	0.14878	0.18075	0.20717	0.09762	0.22752	0.22042
AR	SF	7	AR	7	12	0.00447	0.06871	0.10598	0.17917	0.1345	0.00921	0.08456	0.20421	0.19232	0.1533	0.1377	0.16604	0.23494	0.28184	0.12257	0.33322	0.30732
AR	SF	7	AR	7	12	0.00489	0.08682	0.1322	0.18442	0.13887	0.00944	0.08144	0.22902	0.21578	0.15991	0.14787	0.18172	0.27219	0.34231	0.13601	0.38	0.34251
AR	SF	7	AR	7	12	0.00339	0.07341	0.11265	0.18602	0.14087	0.00948	0.09061	0.19138	0.17806	0.15007	0.13505	0.17536	0.24165	0.29452	0.12152	0.31103	0.29002
AR	SF	7	AR	7	12	0.00581	0.11828	0.17017	0.17081	0.13413	0.0106	0.06246	0.24179	0.22483	0.16859	0.15924	0.18557	0.29726	0.37326	0.14042	0.38795	0.35042
AR	SF	7	AR	7	12	0.00458	0.03202	0.05542	0.15519	0.11553	0.00677	0.09681	0.12166	0.11702	0.10251	0.0851	0.12571	0.12121	0.13029	0.07275	0.17318	0.16362
AR	SF	7	AR	7	12	0.00418	0.04811	0.07589	0.15958	0.1197	0.00779	0.07944	0.17175	0.16938	0.13349	0.12213	0.14693	0.18811	0.218	0.10476	0.26269	0.24572
AR	SF	7	AR	7	12	0.0042	0.03887	0.06356	0.18243	0.13364	0.00666	0.10803	0.14986	0.14267	0.12904	0.11202	0.16856	0.18872	0.22438	0.10336	0.26433	0.24885
AR	SF	7	AR	7	12	0.00256	0.04221	0.06561	0.17263	0.12678	0.00647	0.09515	0.13545	0.12616	0.11416	0.10144	0.15431	0.18375	0.21988	0.09693	0.24391	0.23902
AR	SF	7	AR	7	12	0.00358	0.04693	0.07287	0.13392	0.10025	0.005	0.0704	0.11692	0.10942	0.09254	0.08208	0.11315	0.13274	0.15774	0.07296	0.18448	0.18126
AR	SF	7	AR	7	12	0.00297	0.04736	0.07701	0.14829	0.11095	0.00685	0.07852	0.17577	0.16814	0.1332	0.12123	0.15195	0.18557	0.22112	0.10312	0.26897	0.25772
AR	SF	7	AR	7	12	0.00549	0.06716	0.1051	0.18263	0.13578	0.00882	0.09052	0.20316	0.1942	0.14972	0.1352	0.17578	0.23165	0.28281	0.12254	0.32986	0.30324
AR	SF	7	AR	7	12	0.00726	0.021	0.03896	0.17275	0.12763	0.0094	0.10624	0.12011	0.1162	0.11437	0.09232	0.13652	0.12532	0.12842	0.07545	0.17401	0.1708
AR	SF	7	AR	7	12	0.00399	0.09062	0.12678	0.18321	0.13958	0.0085	0.09476	0.17276	0.15146	0.14073	0.12573	0.18564	0.25848	0.32972	0.12658	0.33435	0.30479
AR	SF	7	AR	7	12	0.0039	0.03957	0.06033	0.12949	0.09554	0.00536	0.07532	0.11254	0.10763	0.09306	0.07862	0.10935	0.11384	0.12603	0.06844	0.16974	0.16204
AR	SF	7	AR	7	12	0.00519	0.04535	0.07027	0.17768	0.1331	0.0076	0.09117	0.15064	0.14344	0.13339	0.11533	0.15609	0.18535	0.20969	0.09671	0.22989	0.2231
AR	SF	7	AR	7	12	0.00434	0.08878	0.12642	0.15537	0.11974	0.00986	0.0633	0.1942	0.17947	0.13959	0.1305	0.1638	0.2454	0.3109	0.12233	0.33175	0.30876
AR	SF	7	AR	7	12	0.00395	0.05135	0.07823	0.17705	0.13041	0.00822	0.1057	0.1706	0.16295	0.13859	0.11713	0.16979	0.19324	0.21923	0.10668	0.27515	0.24956
AR	SF	7	AR	7	12	0.00323	0.05948	0.08711	0.16182	0.11885	0.00719	0.09481	0.14046	0.13007	0.11528	0.09901	0.1584	0.17363	0.20968	0.0929	0.23112	0.21674
AR	SF	7	AR	7	12	0.00538	0.07578	0.1151	0.18992	0.14247	0.00877	0.08271	0.20461	0.19614	0.15308	0.13874	0.16323	0.22333	0.26741	0.11878	0.31704	0.29848
AR	SF	7	AR	7	12	0.00351	0.03534	0.05862	0.18357	0.13306	0.00671	0.1079	0.15207	0.14753	0.12734	0.11079	0.15933	0.1795	0.20946	0.10097	0.25096	0.2313
AR	SF	7	AR	7	12	0.00583	0.06264	0.09562	0.18428	0.13656	0.00829	0.09476	0.19381	0.17914	0.15383	0.13076	0.16918	0.1892	0.21278	0.10481	0.27385	0.25783
AR	SF	7	AR	7	12	0.00402	0.06302	0.0878	0.17055	0.1262	0.00766	0.10105	0.15182	0.14062	0.12643	0.11127	0.16956	0.19704	0.23862	0.10671	0.26358	0.25157
AR	SF	7	AR	7	12	0.00355	0.05088	0.07915	0.14268	0.10809	0.00577	0.071	0.15234	0.14459	0.11612	0.10551	0.13136	0.16994	0.20426	0.09049	0.23563	0.22702
AR	SF	7	AR	7	12	0.00453	0.14947	0.20056	0.16313	0.12302	0.00891	0.06189	0.20693	0.16803	0.14424	0.14335	0.2057	0.32792	0.4577	0.1453	0.44764	0.43754
AR	SF	7	AR	7	12	0.0043	0.05962	0.08803	0.16016	0.1175	0.00717	0.08269	0.18571	0.17853	0.14502	0.12255	0.16059	0.17952	0.20193	0.10167	0.26618	0.24928
AR	SF	7	AR	7	12	0.00356	0.11742	0.17328	0.17813	0.13683	0.00858	0.06447	0.24704	0.22081	0.16092	0.15303	0.17383	0.2981	0.38677	0.13307	0.39386	0.37118
AR	SF	7	AR	7	12	0.00274	0.06873	0.09646	0.15057	0.11592	0.00707	0.06925	0.15895	0.14565	0.12737	0.11646	0.14294	0.20333	0.24462	0.10267	0.25603	0.2482
AR	SF	7	AR	7	12	0.00557	0.08208	0.12489	0.17395	0.13035	0.00921	0.07167	0.23784	0.22371	0.16253	0.14621	0.17229	0.2464	0.29844	0.1286	0.35743	0.32856
AR	SF	7	AR	7	12	0.00324	0.01721	0.03313	0.13277	0.0985	0.00626	0.08947	0.09331	0.09107	0.08619	0.07183	0.11011	0.09723	0.10173	0.06024	0.13553	0.13645
AR	SF	7	AR	7	12	0.00359	0.05183	0.084	0.16298	0.12141	0.00789	0.08322	0.18482	0.16992	0.13499	0.12437	0.16354	0.21411	0.26476	0.11305	0.3072	0.28644
AR	SF	7	AR	7	12	0.00368	0.07783	0.12122	0.17476	0.12923	0.00753	0.07643	0.22898	0.21176	0.15722	0.14682	0.17664	0.25614	0.32497	0.12678	0.37021	0.35395
AR	SF	7	AR	7	12	0.00842	0.09334	0.13242	0.14422	0.11165	0.01051	0.0476	0.21774	0.2101	0.14773	0.13545	0.13682	0.20912	0.24273	0.10772	0.28986	0.26461
